Tow Date,Make,Style,Model,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number
08/05/2017,KIA,4D,,BLU,Y771520,IL,701 N. Sacramento,(773) 265-7605,6893409
09/06/2017,FORD,PK,,BLK,AG65022,IL,10300 S. Doty,(773) 568-8495,2830928
09/06/2017,FORD,LL,,WHI,AH28270,AZ,10300 S. Doty,(773) 568-8495,2830926
08/09/2017,HYUN,4D,,BLK,Q455544,IL,701 N. Sacramento,(773) 265-7605,6893718
09/06/2017,NISS,4D,,GRY,V372710,IL,701 N. Sacramento,(773) 265-7605,6896112
08/09/2017,JEEP,LL,,TAN,506T965,IL,701 N. Sacramento,(773) 265-7605,6893719
09/06/2017,TOYT,4D,,RED,S952706,IL,701 N. Sacramento,(773) 265-7605,6896115
08/08/2017,CHEV,4D,,GRY,1756406,IL,10300 S. Doty,(773) 568-8495,2828565
09/05/2017,TOYT,4D,,SIL,E725417,IN,701 N. Sacramento,(773) 265-7605,6896031
08/08/2017,CHEV,2D,,GRY,AH43499,IL,10300 S. Doty,(773) 568-8495,2828566
08/08/2017,NISS,LL,,BLU,AJ96312,IL,701 N. Sacramento,(773) 265-7605,6893695
08/08/2017,MITS,4D,,GRY,AP45950,IL,10300 S. Doty,(773) 568-8495,2828562
09/06/2017,NISS,4D,,BLU,ZX24646,IL,701 N. Sacramento,(773) 265-7605,6896078
08/09/2017,HOND,VN,,SIL,H987234,IL,Chicago O'hare International Airport remote lot E.,(312) 746-6350,415968
09/06/2017,FORD,4D,,GRY,AN26956,IL,10300 S. Doty,(773) 568-8495,2830934
09/06/2017,CADI,4D,,BLK,E876804,IL,10300 S. Doty,(773) 785-9752,1717492
08/09/2017,MITS,2D,,SIL,158XDT,WI,Chicago O'hare International Airport remote lot E.,(312) 746-6350,415969
09/06/2017,TOYT,4D,,SIL,S469217,IL,701 N. Sacramento,(773) 265-7605,6896077
09/06/2017,HOND,4D,,RED,908HMA,MN,10300 S. Doty,(773) 568-8495,2830935
09/06/2017,FORD,LL,,YEL,A936053,IL,10300 S. Doty,(773) 785-9752,1717493
09/06/2017,PONT,4D,,GRY,Q634557,IL,701 N. Sacramento,(773) 265-7605,6896114
08/04/2017,DODG,LL,,RED,CPJ1757,MI,10300 S. Doty,(773) 785-9752,1717406
08/10/2017,AUDI,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2828623
08/10/2017,CHEV,2D,,GRY,AP36608,IL,10300 S. Doty,(773) 568-8495,2828624
09/06/2017,LEXS,LL,,BLK,Z587556,IL,701 N. Sacramento,(773) 265-7605,6896116
09/06/2017,BMW,LL,,GRY,,IL,701 N. Sacramento,(773) 265-7605,6896108
08/04/2017,DODD,4D,,BLU,Y825368,IL,701 N. Sacramento,(773) 265-7605,6893348
08/31/2017,TOYT,4D,,GRY,Q705317,IL,701 N. Sacramento,(773) 265-7605,6895612
09/06/2017,FORD,LL,,BLK,,,701 N. Sacramento,(773) 265-7605,6896136
09/07/2017,SATR,2D,,RED,DCW3322,IL,701 N. Sacramento,(773) 265-7605,6896186
09/07/2017,CHEV,4D,,BLU,V681279,IL,701 N. Sacramento,(773) 265-7605,6896187
09/07/2017,JEEP,LL,,WHI,Q940174,IL,701 N. Sacramento,(773) 265-7605,6896192
07/07/2017,TOYT,4D,,GRY,Y701211,IL,701 N. Sacramento,(773) 265-7605,6890930
07/07/2017,PONT,VN,,RED,AH38525,IL,701 N. Sacramento,(773) 265-7605,6890934
07/08/2017,KIA,LL,,SIL,Q882961,IL,10300 S. Doty,(773) 568-8495,2826170
07/08/2017,HOND,4D,,TAN,ZZ20476,IL,10300 S. Doty,(773) 568-8495,2826224
07/08/2017,CHEV,4D,,MAR,E647153,IL,10300 S. Doty,(773) 568-8495,2826225
08/09/2017,PONT,4D,,GRY,E154608,IL,701 N. Sacramento,(773) 265-7605,6893711
08/08/2017,NISS,4D,,GRY,Q844216,IL,10300 S. Doty,(773) 568-8495,2828577
08/08/2017,CADI,4D,,,1737150,IN,10300 S. Doty,(773) 568-8495,2828575
08/09/2017,CHRY,4D,,BRO,702S4110,IL,10300 S. Doty,(773) 568-8495,2828578
08/09/2017,PONT,4D,,TAN,207T767,IL,10300 S. Doty,(773) 568-8495,2828570
07/11/2017,NISS,4D,,BLK,Z295799,IL,701 N. Sacramento,(773) 265-1846,1536150
07/11/2017,HYUN,4D,,SIL,AH41094,IL,701 N. Sacramento,(773) 265-7605,6891189
08/09/2017,BUIC,4D,,GRN,XFW348,IN,10300 S. Doty,(773) 568-8495,2828571
08/09/2017,DODG,4D,,WHI,,,10300 S. Doty,(773) 568-8495,2828576
08/09/2017,PONT,4D,,MAR,Z586006,IL,701 N. Sacramento,(773) 265-7605,6893709
08/09/2017,TOYT,4D,,BLU,AG71409,IL,10300 S. Doty,(773) 568-8495,2828572
08/09/2017,VOLK,4D,,SIL,ZZ16918,IL,701 N. Sacramento,(773) 265-7605,6893708
09/06/2017,NISS,4D,,BLK,AH44415,IL,701 N. Sacramento,(773) 265-7605,6896094
09/06/2017,CHEV,LL,,BLK,,IL,701 N. Sacramento,(773) 265-1846,1536403
07/05/2017,HOND,LL,,BLU,7516324,IL,701 N. Sacramento,(773) 265-7605,6890778
09/06/2017,HYUN,4D,,BLK,Q179475,IL,701 N. Sacramento,(773) 265-1846,1536401
09/06/2017,NISS,VN,,GRN,S385247,IL,701 N. Sacramento,(773) 265-7605,6896096
09/06/2017,CHEV,4D,,BLK,V153584,IL,701 N. Sacramento,(773) 265-7605,6896095
07/12/2017,MERC,LL,,RED,5199017,IL,701 N. Sacramento,(773) 265-7605,6891249
07/05/2017,FORD,LL,,GRY,5764WS,IL,10300 S. Doty,(773) 568-8495,2825888
07/05/2017,LNDR,LL,TK,GRN,514PF,IL,701 N. Sacramento,(773) 265-7605,6890780
08/09/2017,OLDS,4D,,GRY,Z163479,IL,701 N. Sacramento,(773) 265-7605,6893720
09/06/2017,MITS,4D,,WHI,V599372,IL,701 N. Sacramento,(773) 265-7605,6896093
08/09/2017,BMW,MC,,GRY,EB3601MC,IL,10300 S. Doty,(773) 568-8495,2828569
09/06/2017,TOYT,4D,,WHI,L505070,IL,701 N. Sacramento,(773) 265-7605,6896139
09/06/2017,VOLK,4D,,SIL,ZV65141,IL,701 N. Sacramento,(773) 265-7605,6896140
09/07/2017,BUIC,4D,,BLK,787PX,IN,10300 S. Doty,(773) 568-8495,2830965
09/07/2017,DODG,4D,,GRN,J215347,IN,701 N. Sacramento,(773) 265-7605,6896151
09/07/2017,HYUN,4D,,BLU,4887681,IL,10300 S. Doty,(773) 568-8495,2830964
07/05/2017,TOYO,4D,,BLU,Z775059,IL,701 N. Sacramento,(773) 265-7605,6890781
07/06/2017,FORD,LL,,BLU,546S967,IL,10300 S. Doty,(773) 568-8495,2825924
07/06/2017,BUIC,4D,,BRO,AH25516,IL,701 N. Sacramento,(773) 265-7605,6890814
07/06/2017,VOLK,4D,,GLD,Q529255,IL,10300 S. Doty,(773) 568-8495,2825923
07/06/2017,CHEV,4D,,GLD,AL24595,IL,701 N. Sacramento,(773) 265-7605,6890813
08/09/2017,HYUN,2D,,RED,AH18724,IL,10300 S. Doty,(773) 568-8495,475131
09/05/2017,CADI,4D,,WHI,,,701 N. Sacramento,(773) 265-7605,6896035
08/10/2017,BUIC,4D,,TAN,AAM5309,WI,701 N. Sacramento,(773) 265-7605,6893855
09/05/2017,CHEV,4D,,WHI,A935047,IL,10300 S. Doty,(773) 568-8495,2830909
08/10/2017,MERC,VN,TK,RED,551T592,IL,10300 S. Doty,(773) 568-8495,2828626
07/11/2017,HOND,4D,,DGR,Q830953,IL,701 N. Sacramento,(773) 265-7605,6891214
08/10/2017,BMW,4D,,BLK,R691344,IL,701 N. Sacramento,(773) 265-7605,6893856
08/10/2017,CADI,4D,,BLU,Z713952,IL,701 N. Sacramento,(773) 265-7605,6893858
08/31/2017,HYUN,4D,,DBL,XYE612,IN,10300 S. Doty,(773) 568-8495,2830373
08/30/2017,VOLK,4D,,BLK,Z412252,IL,10300 S. Doty,(773) 568-8495,2830225
07/12/2017,KIA,4D,,WHI,ZZ36655,IL,10300 S. Doty,(773) 568-8495,2826383
08/31/2017,GMC,LL,TK,GRY,Z903594,IL,10300 S. Doty,(773) 568-8495,2830457
09/05/2017,HYUN,4D,,TAN,E745487,IL,10300 S. Doty,(773) 568-8495,2830911
09/06/2017,NISS,4D,,BLK,00174562,IL,10300 S. Doty,(773) 568-8495,2830931
09/06/2017,HYUN,4D,,GRY,V748574,IL,701 N. Sacramento,(773) 265-7605,6896056
08/31/2017,FORD,SW,,GRY,Z685294,IL,701 N. Sacramento,(773) 265-1846,1536389
07/12/2017,CHEV,4D,,TAN,Z545644,IL,10300 S. Doty,(773) 568-8495,2826384
07/12/2017,HOND,4T,,SIL,Q942516,IL,10300 S. Doty,(773) 568-8495,2826382
09/06/2017,HOND,4D,,DGR,Q461762,IL,10300 S. Doty,(773) 568-8495,2830953
09/06/2017,SATR,4D,,GRY,Q464389,IL,10300 S. Doty,(773) 568-8495,2830950
09/06/2017,MITS,4D,,SIL,Q986491,IL,701 N. Sacramento,(773) 265-7605,6896141
09/06/2017,CHEV,4D,,SIL,596T603,IL,10300 S. Doty,(773) 568-8495,2830963
09/07/2017,FORD,LL,,WHI,798831,KY,10300 S. Doty,(773) 568-8495,2830988
09/07/2017,CHEV,4D,,GRY,V351118,IL,10300 S. Doty,(773) 785-9752,1717503
09/08/2017,NISS,4D,,TAN,AL25471,IL,701 N. Sacramento,(773) 265-7605,6896313
09/08/2017,MERC,4D,,GLD,DN0S9U,MO,701 N. Sacramento,(773) 265-7605,6896312
07/12/2017,NISS,4D,,SIL,AL46584,IL,701 N. Sacramento,(773) 265-7605,6891352
07/11/2017,ISU,LL,,TAN,,IL,701 N. Sacramento,(773) 265-7605,6891217
08/07/2017,DODG,VN,,RED,521T293,IL,10300 S. Doty,(773) 568-8495,2828503
09/06/2017,BUIC,4D,,GRN,551T381,IL,10300 S. Doty,(773) 568-8495,2830955
07/11/2017,TOYT,4D,,SIL,E646088,IL,701 N. Sacramento,(773) 265-7605,6891218
07/11/2017,PONT,4D,,GLD,AG42091,IL,10300 S. Doty,(773) 568-8495,2826369
07/11/2017,BUIC,4D,,TAN,449T104,IL,10300 S. Doty,(773) 568-8495,2826367
08/07/2017,CHEV,4D,,BRO,ZX69596,IL,10300 S. Doty,(773) 568-8495,2828506
09/06/2017,HYUN,4T,,BLU,AK38819,IL,10300 S. Doty,(773) 568-8495,2830959
08/07/2017,CHEV,4D,,SIL,,,10300 S. Doty,(773) 568-8495,2828505
07/12/2017,BUIC,4D,,WHI,AH44576,IL,701 N. Sacramento,(773) 265-7605,6891232
09/06/2017,FORD,LL,,SIL,S829186,IL,10300 S. Doty,(773) 568-8495,2830954
09/06/2017,CADI,4D,,PLE,ZY20382,IL,10300 S. Doty,(773) 568-8495,2830961
08/09/2017,BUIC,4D,,WHI,AP48322,IL,400 E. Lower Wacker,(312) 744-7550,971294
09/06/2017,FORD,4D,,BLK,656QBI,IN,10300 S. Doty,(773) 568-8495,2830956
09/06/2017,MAZD,4D,,BLU,AK11149,IL,10300 S. Doty,(773) 568-8495,2830960
07/12/2017,TOYT,2D,,RED,Y709018,IL,701 N. Sacramento,(773) 265-7605,6891251
08/09/2017,JEEP,LL,,GRY,E437889,IL,701 N. Sacramento,(773) 265-7605,6893735
09/06/2017,CHRY,VN,TK,WHI,AP41339,IL,10300 S. Doty,(773) 568-8495,2830962
09/06/2017,CHEV,4T,,SIL,,IL,10300 S. Doty,(773) 568-8495,2830958
09/07/2017,LEXS,4D,,BLK,Z681957,IL,10300 S. Doty,(773) 568-8495,2830981
09/07/2017,BMW,4D,,BLK,S715259,IL,400 E. Lower Wacker,(312) 744-7550,973101
09/07/2017,CHRY,4D,,BLK,Z936063,IL,10300 S. Doty,(773) 568-8495,2830980
09/07/2017,VOLK,4T,,SIL,,IL,10300 S. Doty,(773) 568-8495,2830974
09/07/2017,KIA,4T,,BGE,Q723012,IL,701 N. Sacramento,(773) 265-7605,6896155
09/07/2017,FORD,LL,,TAN,R496444,IL,701 N. Sacramento,(773) 265-7605,6896158
09/07/2017,INFI,4T,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6896153
07/12/2017,NISS,LL,,MAR,Q146567,IL,701 N. Sacramento,(773) 265-7605,6891339
07/11/2017,FORD,VN,,SIL,ZZ45793,IL,701 N. Sacramento,(773) 265-7605,6891159
09/06/2017,DODG,PK,,BLK,1913711B,IL,701 N. Sacramento,(773) 265-7605,6896109
08/08/2017,DODG,VN,,PLE,Q346352,IL,701 N. Sacramento,(773) 265-7605,6893671
09/06/2017,DODG,VN,,GRN,L777713,IL,701 N. Sacramento,(773) 265-7605,6896110
08/05/2017,CADI,SW,,WHI,E809134,IL,10300 S. Doty,(773) 568-8495,2828324
09/06/2017,CHEV,LL,,RED,,,701 N. Sacramento,(773) 265-1846,1536406
08/05/2017,FORD,4D,,GRN,E675789,IL,10300 S. Doty,(773) 568-8495,2828348
09/06/2017,HOND,4D,,SIL,5TUD985,CA,701 N. Sacramento,(773) 265-7605,6896111
09/06/2017,ACUR,LL,,BLK,AG24239,IL,701 N. Sacramento,(773) 265-7605,6896118
08/09/2017,TOYT,2D,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6893743
07/12/2017,FORD,4D,,WHI,ZU50889,IL,701 N. Sacramento,(773) 265-7605,6891225
09/07/2017,CHEV,4D,,BLK,EGV834,IA,10300 S. Doty,(773) 568-8495,2830971
09/07/2017,MITS,4D,,WHI,AP46043,IL,10300 S. Doty,(773) 568-8495,2830972
07/12/2017,FORD,2D,,DBL,ZZ19520,IL,10300 S. Doty,(773) 568-8495,2826394
08/05/2017,HYUN,2D,,ONG,N750571,IL,10300 S. Doty,(773) 568-8495,2828346
07/12/2017,ACUR,4D,,BLU,AL18839,IL,10300 S. Doty,(773) 568-8495,2826390
09/07/2017,CHEV,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2830970
09/07/2017,HYUN,4D,,BLU,ZU41369,IL,10300 S. Doty,(773) 568-8495,2830967
09/07/2017,SATR,4D,,SIL,AL52444,IL,10300 S. Doty,(773) 568-8495,2830966
08/05/2017,CHRY,4D,,GRY,Q630091,IL,400 E. Lower Wacker,(312) 744-7550,2828333
09/07/2017,PONT,4D,,GLD,Z992254,IL,10300 S. Doty,(773) 568-8495,2830969
09/07/2017,HYUN,4D,,SIL,E106089,IL,10300 S. Doty,(773) 568-8495,2830975
07/12/2017,DODG,4D,,TAN,Y803186,IL,701 N. Sacramento,(773) 265-7605,6891254
09/07/2017,VOLK,4T,,BLU,Q703290,IL,701 N. Sacramento,(773) 265-7605,6896160
09/07/2017,HOND,4T,,SIL,AH28436,IL,701 N. Sacramento,(773) 265-7605,6896154
09/07/2017,MERC,4T,,BLK,Q264977,IL,701 N. Sacramento,(773) 265-7605,6896159
09/07/2017,NISS,2D,,GRY,,IL,701 N. Sacramento,(773) 265-7605,6896205
08/08/2017,DODG,PK,,RED,2007195-,IL,701 N. Sacramento,(773) 265-7605,6893681
09/05/2017,SATR,4D,,GRY,AG57987,IL,10300 S. Doty,(773) 568-8495,2830906
09/05/2017,CADI,4D,,GRY,VSG465,IN,701 N. Sacramento,(773) 265-7605,6896036
08/05/2017,FORD,LL,,GRY,E160508,IL,10300 S. Doty,(773) 568-8495,2828328
09/05/2017,NISS,4D,,WHI,H906529,IL,10300 S. Doty,(773) 568-8495,2830907
09/05/2017,CHEV,4D,,WHI,Q502357,IL,701 N. Sacramento,(773) 265-7605,6896038
08/09/2017,HYUN,4D,,SIL,ZV96591,IL,701 N. Sacramento,(773) 265-1846,1536290
09/05/2017,DODG,LL,,BLK,ONLY4,IN,10300 S. Doty,(773) 568-8495,2830905
08/09/2017,TOYT,PK,,WHI,75366XB,IL,701 N. Sacramento,(773) 265-1846,1536289
08/09/2017,JEEP,LL,,BLK,ZZ90522,IL,10300 S. Doty,(773) 785-9752,1717419
08/09/2017,CHEV,4D,,BLK,Q498332,IL,701 N. Sacramento,(773) 265-7605,6893792
08/09/2017,LINC,2D,,CPR,3086179,IL,10300 S. Doty,(773) 785-9752,1717421
07/12/2017,CHRY,4D,SEB,SIL,AH25252,IL,701 N. Sacramento,(773) 265-7605,6891262
07/12/2017,PONT,VN,,GRY,Q134240,IL,10300 S. Doty,(773) 568-8495,2826399
08/09/2017,HOND,4D,,GRY,ZZ44686,IL,701 N. Sacramento,(773) 265-7605,6893782
09/07/2017,HYUN,4T,,BLK,Q417767,IL,701 N. Sacramento,(773) 265-7605,6896162
09/07/2017,BUIC,4T,,BGE,65334283,IL,701 N. Sacramento,(773) 265-7605,6896157
09/07/2017,OLDS,4T,,BLK,T101635,IL,701 N. Sacramento,(773) 265-7605,6896168
09/07/2017,CHEV,2H,,BLK,E227766,IL,701 N. Sacramento,(773) 265-7605,6896165
08/09/2017,TOYT,4D,,GRN,6HFY179,CA,10300 S. Doty,(773) 785-9752,1536293
08/31/2017,FORD,4D,,TAN,L652804,IL,701 N. Sacramento,(773) 265-1846,1536384
07/13/2017,HOND,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2826427
08/31/2017,VOLK,2D,,GRY,4XMA477,CA,701 N. Sacramento,(773) 265-1846,1536385
08/31/2017,ZCZY,VN,,,,IL,10300 S. Doty,(773) 785-9752,1717482
08/31/2017,JEEP,LL,,GRN,ZZ21302,IL,701 N. Sacramento,(773) 265-7605,6895618
07/13/2017,PONT,2D,,BLK,Z669964,IL,701 N. Sacramento,(773) 265-7605,6891469
07/13/2017,CHEV,4D,,GRY,Q143028,IL,10300 S. Doty,(773) 568-8495,2826457
09/01/2017,MERZ,4D,,SIL,J215354,IL,701 N. Sacramento,(773) 265-7605,6895661
08/07/2017,OLDS,4D,,MAR,PZT547,IL,10300 S. Doty,(773) 568-8495,2828492
09/05/2017,PONT,4T,,DGR,,IL,10300 S. Doty,(773) 568-8495,2830916
07/11/2017,TOYT,4D,,RED,AP37715,IL,10300 S. Doty,(773) 568-8495,2826376
07/11/2017,NISS,4D,,TAN,,,10300 S. Doty,(773) 568-8495,2826371
09/05/2017,VOLK,4D,,BLU,E906760,IL,10300 S. Doty,(773) 568-8495,2830915
08/05/2017,KIA,4D,,WHI,ZX29558,IL,10300 S. Doty,(773) 568-8495,2828337
07/11/2017,HOND,4D,,GRY,,IL,701 N. Sacramento,(773) 265-7605,6891223
09/06/2017,FORD,4D,,BLK,Z674500,IL,701 N. Sacramento,(773) 265-7605,6896067
07/12/2017,NISS,LL,TK,TAN,611T033,IL,701 N. Sacramento,(773) 265-7605,6891299
08/05/2017,NISS,4D,,SIL,R980654,IL,10300 S. Doty,(773) 568-8495,2828350
09/06/2017,TOYT,4D,,WHI,E874401,IL,701 N. Sacramento,(773) 265-7605,6896065
09/07/2017,HOND,4T,,BLU,AH22904,IL,701 N. Sacramento,(773) 265-7605,6896166
08/09/2017,HYUN,4D,,BLU,,,10300 S. Doty,(773) 568-8495,2828591
08/09/2017,FORD,LL,TK,WHI,AJ90103,IL,701 N. Sacramento,(773) 265-7605,6893799
09/07/2017,FORD,LL,,WHI,V736001,IL,701 N. Sacramento,(773) 265-7605,6896164
08/09/2017,DODG,VN,TK,GRN,AJ72808,IL,701 N. Sacramento,(773) 265-7605,6893804
09/07/2017,TOYT,4T,,GRN,P946406,IL,701 N. Sacramento,(773) 265-7605,6896163
09/07/2017,TOYT,4D,,BLU,Q937692,IL,701 N. Sacramento,(773) 265-7605,6896196
09/07/2017,INFI,4D,,MAR,Q842327,IL,701 N. Sacramento,(773) 265-7605,6896197
08/10/2017,HYUN,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2828617
09/07/2017,NISS,4D,,BLU,Q680045,IL,701 N. Sacramento,(773) 265-7605,6896204
08/10/2017,TOYT,4D,,RED,Q239900,IL,701 N. Sacramento,(773) 265-7605,6893839
08/10/2017,DODG,VN,,TAN,N337650,IL,10300 S. Doty,(773) 568-8495,2828615
09/07/2017,CADI,4D,,MAR,E283451,IL,701 N. Sacramento,(773) 265-7605,6896198
09/06/2017,INFI,4T,,BLK,,IL,10300 S. Doty,(773) 568-8495,2830917
09/06/2017,CHEV,2D,,WHI,AP58023,IL,10300 S. Doty,(773) 568-8495,2830920
08/09/2017,BUIC,2D,,BLU,Z398434,IL,701 N. Sacramento,(773) 265-7605,6893752
07/12/2017,FORD,4D,FOC,WHI,9091485,IL,701 N. Sacramento,(773) 265-7605,6891279
09/06/2017,CHRY,4D,,WHI,ZU81181,IL,10300 S. Doty,(773) 568-8495,2830921
09/06/2017,PONT,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2830922
09/06/2017,GEO,4D,,BLK,V172075,IL,10300 S. Doty,(773) 568-8495,2830919
08/09/2017,PONT,4D,,RED,AH26606,IL,701 N. Sacramento,(773) 265-1846,1536287
09/06/2017,CHEV,4D,,BLK,629T597,IL,10300 S. Doty,(773) 568-8495,475459
08/09/2017,TOYT,4D,,BLK,E746731,IL,701 N. Sacramento,(773) 265-7605,6893750
09/06/2017,TOYT,4D,,BLK,,IL,10300 S. Doty,(773) 785-9752,1717494
09/06/2017,FORD,LL,,MAR,ZZ35287,IL,701 N. Sacramento,(773) 265-7605,6896081
09/06/2017,CHEV,4D,,RED,1124285,IL,701 N. Sacramento,(773) 265-7605,6896082
08/04/2017,PLYM,VN,TK,MAR,,IL,701 N. Sacramento,(773) 265-7605,6893338
08/05/2017,LEXS,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2828376
08/06/2017,DODG,VN,TK,SIL,G898335,IL,701 N. Sacramento,(773) 265-7605,6893472
08/06/2017,DODG,4D,,WHI,AK57477,IL,10300 S. Doty,(773) 568-8495,2828411
09/07/2017,SUBA,LL,,WHI,ZY25819,IL,701 N. Sacramento,(773) 265-7605,6896171
09/07/2017,CHEV,LL,,BLK,Q704222,IL,701 N. Sacramento,(773) 265-7605,6896180
09/07/2017,CADI,4D,,RED,AG44236,IL,701 N. Sacramento,(773) 265-7605,6896176
09/07/2017,CHEV,4D,,BLU,AH26925,IL,701 N. Sacramento,(773) 265-7605,6896174
09/07/2017,CHRY,4D,,SIL,349YCS,WI,701 N. Sacramento,(773) 265-7605,6896177
08/05/2017,VOLK,4D,,WHI,Z123059,IL,10300 S. Doty,(773) 568-8495,2828327
09/07/2017,TOYT,4D,,GRY,7592ADL,IL,701 N. Sacramento,(773) 265-7605,6896181
09/07/2017,JEEP,LL,,GRY,E697095,IL,701 N. Sacramento,(773) 265-7605,6896173
09/07/2017,JEEP,LL,,GRY,Q931431,IL,701 N. Sacramento,(773) 265-7605,6896170
08/09/2017,HOND,VN,,GRN,Y811246,IL,701 N. Sacramento,(773) 265-7605,6893762
09/07/2017,FORD,LL,,RED,E606076,IL,701 N. Sacramento,(773) 265-7605,6896169
09/07/2017,LEXS,4D,,WHI,E149038,IL,10300 S. Doty,(773) 568-8495,2830983
08/05/2017,HOND,4D,,BLK,E709613,IL,701 N. Sacramento,(773) 265-7605,6893438
09/07/2017,DODG,VN,,GRY,VVX9698,VA,400 E. Lower Wacker,(312) 744-7550,973112
09/07/2017,MERC,4D,,BLK,E347927,IL,10300 S. Doty,(773) 785-9752,1717497
08/07/2017,TOYT,4D,,BLK,AC85917,CT,10300 S. Doty,(773) 568-8495,2828487
08/07/2017,MERC,4D,,BLK,Q696584,IL,10300 S. Doty,(773) 568-8495,2828486
09/07/2017,NISS,4D,,RED,Z538325,IL,701 N. Sacramento,(773) 265-7605,6896193
09/05/2017,BUIC,4D,,GRY,AJ77586,IL,701 N. Sacramento,(773) 265-7605,6896003
09/07/2017,ACUR,4D,,GRY,ZV97787,IL,701 N. Sacramento,(773) 265-7605,6896199
08/07/2017,MERC,4D,,WHI,Z156672,IL,701 N. Sacramento,(773) 265-1846,1536277
09/07/2017,PONT,4D,,BLK,AG46520,IL,701 N. Sacramento,(773) 265-7605,6896202
09/07/2017,TOYT,4D,,GRN,DAS1GI,IL,10300 S. Doty,(773) 785-9752,1717498
08/05/2017,FORD,4D,,GRY,ZY28254,IL,10300 S. Doty,(773) 568-8495,2828343
08/09/2017,CHEV,4D,,BLK,V239129,IL,701 N. Sacramento,(773) 265-7605,6893831
08/09/2017,HYUN,4D,,BLK,536T800,IL,10300 S. Doty,(773) 568-8495,2828603
08/09/2017,DODG,VN,,GRY,316GKK,MN,10300 S. Doty,(773) 568-8495,2828604
08/31/2017,FORD,LL,,WHI,AL43369,IL,400 E. Lower Wacker,(312) 744-7550,972739
07/05/2017,BUIC,4D,,SIL,AH29937,IL,701 N. Sacramento,(773) 265-7605,6890797
07/05/2017,BUIC,4D,,MAR,38753B,IN,10300 S. Doty,(773) 568-8495,2825897
08/31/2017,CHRY,4D,,GRY,Q196714,IL,10300 S. Doty,(773) 568-8495,2830414
08/31/2017,VOLK,4D,,GRN,ZZ15403,IL,701 N. Sacramento,(773) 265-1846,1536387
09/07/2017,CHRY,4D,,GRY,489AHX,ND,701 N. Sacramento,(773) 265-7605,6896172
09/07/2017,NISS,LL,,GRY,AL54444,IL,701 N. Sacramento,(773) 265-7605,6896254
08/10/2017,JEEP,LL,,GRN,R135613,IL,701 N. Sacramento,(773) 265-7605,6893835
08/10/2017,VOLK,4D,,BLU,L219315,IL,10300 S. Doty,(773) 568-8495,2828612
09/07/2017,HYUN,LL,,BLU,Z482643,IL,701 N. Sacramento,(773) 265-7605,6896252
08/10/2017,HOND,4D,,GRY,AG23621,IL,701 N. Sacramento,(773) 265-7605,6893838
08/10/2017,CADI,4D,,WHI,ZU82776,IL,10300 S. Doty,(773) 568-8495,2828611
08/10/2017,PONT,2D,,BLU,,IL,10300 S. Doty,(773) 568-8495,2828609
08/10/2017,GMC,LL,,WHI,1877558-,IL,701 N. Sacramento,(773) 265-7605,6893868
08/10/2017,HOND,4D,,GRY,Z261356,IL,400 E. Lower Wacker,(312) 744-7550,971359
09/08/2017,DODG,LL,,SIL,ZU15697,IL,10300 S. Doty,(773) 568-8495,2831026
09/08/2017,FORD,4D,,BLU,AH35176,IL,701 N. Sacramento,(773) 265-7605,6896315
07/19/2017,CHEV,4D,,GRY,Q200435,IL,10300 S. Doty,(773) 568-8495,2826868
08/10/2017,GMC,VN,,WHI,,IL,10300 S. Doty,(773) 568-8495,2828631
08/31/2017,NISS,4D,,GRY,Z320643,IL,10300 S. Doty,(773) 568-8495,2830398
08/30/2017,PONT,4D,,GRY,,IL,701 N. Sacramento,(773) 265-7605,6895539
08/09/2017,HOND,4D,,BLK,Z355605,IL,701 N. Sacramento,(773) 265-7605,6893777
09/07/2017,SUBA,4D,,WHI,E410730,IL,701 N. Sacramento,(773) 265-7605,6896191
08/09/2017,FORD,LL,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6893769
09/07/2017,MITS,4D,,GRY,Q821718,IL,701 N. Sacramento,(773) 265-7605,6896179
09/07/2017,CHEV,LL,,BLK,001YAR,FL,701 N. Sacramento,(773) 265-7605,6896178
08/04/2017,MERC,4D,,SIL,BER0133,MI,10300 S. Doty,(773) 568-8495,2828216
07/05/2017,ACUR,4D,,GRY,AM51860,IL,10300 S. Doty,(773) 568-8495,2825893
07/05/2017,CHEV,4D,,GLD,450T827,IL,10300 S. Doty,(773) 568-8495,2825890
07/05/2017,SATR,4D,,BLU,AJ94655,IL,10300 S. Doty,(773) 568-8495,2825891
07/05/2017,CHEV,4D,,BLK,AH29658,IL,701 N. Sacramento,(773) 265-7605,6890788
08/04/2017,TOYT,4D,,GRN,AG57201,IL,10300 S. Doty,(773) 785-9752,1717409
08/04/2017,BMW,LL,,WHI,952WPG,KY,10300 S. Doty,(773) 568-8495,2828254
